"artifactName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInArtifact","externalTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact.cypher"
"axon-messaging-4.8.2","jakarta.persistence",40,188,762,"Embeddable,Basic,Lob,Column,Id,IdClass,Entity,TypedQuery,EntityManager,Table,Embedded,Index,LockModeType,MappedSuperclass,NoResultException,Query,GeneratedValue",""
"axon-messaging-4.8.2","org.quartz",37,226,762,"Trigger,JobDetail,JobDataMap,JobBuilder,SchedulerException,Scheduler,SchedulerContext,JobKey,TriggerBuilder,JobExecutionContext,Job,JobExecutionException",""
"axon-messaging-4.8.2","reactor.core.publisher",35,157,762,"Mono,FluxSink$OverflowStrategy,Flux,Signal,MonoSink,Sinks$Many,Sinks$EmitResult,Sinks$ManySpec,Sinks$MulticastReplaySpec,Sinks,FluxSink,ConnectableFlux,EmitterProcessor",""
"axon-messaging-4.8.2","com.fasterxml.jackson.databind",15,73,762,"ObjectMapper,JsonNode,JsonDeserializer,DeserializationContext,ObjectReader,ObjectWriter,DeserializationFeature,ObjectMapper$DefaultTyping",""
"axon-messaging-4.8.2","org.reactivestreams",13,41,762,"Publisher",""
"axon-messaging-4.8.2","com.github.kagkarlsson.scheduler.task",10,50,762,"TaskInstanceId,TaskWithDataDescriptor,Task,ExecutionContext,TaskInstance",""
"axon-messaging-4.8.2","com.thoughtworks.xstream.io",9,46,762,"HierarchicalStreamReader,HierarchicalStreamWriter,HierarchicalStreamDriver",""
"axon-messaging-4.8.2","javax.cache.event",8,34,762,"CacheEntryEventFilter,CacheEntryEvent,CacheEntryExpiredListener,CacheEntryUpdatedListener,CacheEntryListenerException,CacheEntryListener,CacheEntryRemovedListener,CacheEntryCreatedListener",""
"axon-messaging-4.8.2","org.ehcache.event",8,33,762,"EventType,EventFiring,CacheEventListener,EventOrdering,CacheEvent",""
"axon-messaging-4.8.2","com.github.kagkarlsson.scheduler",7,54,762,"SchedulerState,Scheduler,ScheduledExecution",""
"axon-messaging-4.8.2","com.thoughtworks.xstream.converters",6,12,762,"UnmarshallingContext,MarshallingContext",""
"axon-messaging-4.8.2","org.jobrunr.scheduling",6,37,762,"JobScheduler,JobBuilder",""
"axon-messaging-4.8.2","com.thoughtworks.xstream.mapper",5,10,762,"Mapper,CannotResolveClassException",""
"axon-messaging-4.8.2","jakarta.validation",5,22,762,"ValidatorFactory,Validator,ConstraintViolation,Validation",""
"axon-messaging-4.8.2","javax.validation",5,22,762,"ConstraintViolation,Validation,ValidatorFactory,Validator",""
"axon-messaging-4.8.2","net.sf.ehcache",5,63,762,"CacheException,Element,Ehcache",""
"axon-messaging-4.8.2","nu.xom",5,16,762,"ParsingException,Builder,Document",""
"axon-messaging-4.8.2","com.fasterxml.jackson.core",4,11,762,"JsonProcessingException,JacksonException,JsonParser",""
"axon-messaging-4.8.2","com.thoughtworks.xstream",4,47,762,"XStream",""
"axon-messaging-4.8.2","com.thoughtworks.xstream.io.xml",4,13,762,"XppDriver,CompactWriter,Dom4JReader,XomReader",""
"axon-messaging-4.8.2","com.fasterxml.jackson.databind.node",3,14,762,"ObjectNode,JsonNodeType",""
"axon-messaging-4.8.2","com.fasterxml.jackson.databind.type",3,3,762,"TypeFactory",""
"axon-messaging-4.8.2","com.thoughtworks.xstream.converters.collections",3,7,762,"MapConverter,CollectionConverter",""
"axon-messaging-4.8.2","javax.cache.configuration",3,11,762,"Factory,CacheEntryListenerConfiguration",""
"axon-messaging-4.8.2","net.sf.ehcache.event",3,9,762,"CacheEventListener,RegisteredEventListeners",""
"axon-messaging-4.8.2","org.dom4j",3,12,762,"Document",""
"axon-messaging-4.8.2","com.github.kagkarlsson.scheduler.task.helper",2,14,762,"Tasks$OneTimeTaskBuilder",""
"axon-messaging-4.8.2","org.jobrunr.jobs",2,2,762,"JobId",""
"axon-messaging-4.8.2","reactor.util.concurrent",2,3,762,"Queues",""
"axon-messaging-4.8.2","reactor.util.context",2,7,762,"Context,ContextView",""
"axon-messaging-4.8.2","com.fasterxml.jackson.databind.jsontype",1,3,762,"TypeDeserializer",""
"axon-messaging-4.8.2","com.fasterxml.jackson.databind.module",1,3,762,"SimpleModule",""
"axon-messaging-4.8.2","com.fasterxml.jackson.datatype.jsr310",1,2,762,"JavaTimeModule",""
"axon-messaging-4.8.2","javax.cache",1,14,762,"Cache",""
"axon-messaging-4.8.2","org.dom4j.io",1,3,762,"STAXEventReader",""
"axon-messaging-4.8.2","org.ehcache.config",1,2,762,"CacheRuntimeConfiguration",""
"axon-messaging-4.8.2","org.ehcache.core",1,14,762,"Ehcache",""
"axon-messaging-4.8.2","org.quartz.impl.matchers",1,2,762,"GroupMatcher",""
"axon-messaging-4.8.2","reactor.core",1,2,762,"Disposable",""
"axon-modelling-4.8.2","javax.annotation",37,132,150,"Nonnull,Nullable",""
"axon-modelling-4.8.2","javax.persistence",23,96,150,"EntityManager,LockModeType,Lob,Id,MappedSuperclass,Basic,Column,Entity,Query,EntityManagerFactory,EntityNotFoundException,TypedQuery,Table,GeneratedValue,Index",""
"axon-modelling-4.8.2","jakarta.persistence",18,90,150,"Column,Basic,Id,Entity,Lob,EntityManager,EntityManagerFactory,EntityNotFoundException,TypedQuery,Query,Table,Index,GeneratedValue,LockModeType",""
"axon-modelling-4.8.2","org.slf4j",17,58,150,"Logger,LoggerFactory",""
"axon-modelling-4.8.2","com.fasterxml.jackson.annotation",4,6,150,"JsonCreator,JsonProperty",""
"axon-test-4.8.2","org.hamcrest",61,498,87,"Description,Matcher,BaseMatcher,StringDescription,TypeSafeMatcher,CoreMatchers,Matchers",""
"axon-test-4.8.2","javax.annotation",10,52,87,"Nonnull",""
"axon-test-4.8.2","org.testcontainers.utility",5,27,87,"DockerImageName,MountableFile",""
"axon-test-4.8.2","com.google.gson",4,9,87,"JsonObject,JsonParser,JsonElement,JsonArray",""
"axon-test-4.8.2","org.slf4j",4,13,87,"LoggerFactory,Logger",""
"axon-test-4.8.2","org.testcontainers.containers",4,15,87,"GenericContainer,ContainerLaunchException",""
"axon-test-4.8.2","org.testcontainers.containers.wait.strategy",4,5,87,"Wait,HttpWaitStrategy",""
"axon-test-4.8.2","org.junit.jupiter.api.extension",3,6,87,"ExtensionContext,BeforeEachCallback,AfterEachCallback",""
"axon-test-4.8.2","org.junit.runners.model",2,8,87,"Statement",""
"axon-test-4.8.2","AggregateEventPublisherImpl",1,2,87,"AggregateEventPublisherImpl",""
"axon-test-4.8.2","org.junit.jupiter.api",1,1,87,"Assertions",""
"axon-test-4.8.2","org.junit.rules",1,1,87,"TestRule",""
"axon-test-4.8.2","org.junit.runner",1,2,87,"Description",""
